Model,Repetition_A,Repetition_B,test_position,Local_Spearman,Local_Cosine
MLP,2,3,239,0.6727272727272726,0.9243702054295323
MLP,2,3,240,0.7103896103896103,0.7755612316248742
MLP,2,3,247,0.8493506493506494,0.6466481834746933
MLP,2,3,251,0.8506493506493505,0.9196182503365549
MLP,2,3,254,0.6896103896103896,0.5023059287181083
MLP,2,3,259,0.9194805194805193,0.877974925325979
MLP,2,3,261,0.9051948051948051,0.929645412021212
MLP,2,3,270,0.735064935064935,0.7582084792815611
MLP,2,3,275,0.9077922077922078,0.7685583311737485
MLP,2,3,289,0.8844155844155844,0.9282261739327098
MLP,2,3,297,0.8233766233766234,0.8637109578027362
MLP,2,3,298,0.9194805194805193,0.9566170918059784
MLP,2,3,303,0.7623376623376623,0.8712659772388027
MLP,2,3,305,0.7714285714285715,0.9429994205716866
MLP,2,3,316,0.7181818181818181,0.8277848695010893
MLP,2,3,322,0.8935064935064935,0.83833562402317
MLP,2,3,324,0.922077922077922,0.6786157709053382
MLP,2,3,331,0.7831168831168831,0.7930622980109985
MLP,2,3,332,0.7805194805194805,0.9175387585120941
MLP,2,3,339,0.7714285714285715,0.6875065337335868
MLP,2,3,342,0.7272727272727273,0.9184696681590301
MLP,2,3,344,0.7961038961038961,0.9398624305560269
MLP,2,3,350,0.8558441558441559,0.9597695194701354
MLP,2,3,351,0.9090909090909091,0.9642745642922776
MLP,2,3,352,0.7597402597402596,0.8710394850112598
MLP,2,3,354,0.8246753246753247,0.9040743474825143
MLP,2,3,365,0.8636363636363636,0.9384837731539778
MLP,2,3,366,0.7818181818181819,0.9372807111529017
MLP,2,3,371,0.8077922077922077,0.9099844184072833
MLP,2,3,374,0.8402597402597403,0.8260645767899156
MLP,2,3,382,0.6844155844155844,0.8962399442850095
MLP,2,3,383,0.8714285714285716,0.9493396547290482
MLP,2,3,394,0.7948051948051948,0.9209338221219824
MLP,2,3,398,0.7987012987012986,0.9151152845653046
MLP,2,3,411,0.735064935064935,0.9093881979725379
MLP,2,3,413,0.6519480519480519,0.7193873363624843
MLP,2,3,415,0.6909090909090909,0.8346050663119413
MLP,2,3,416,0.7766233766233767,0.891309088480368
MLP,2,3,422,0.864935064935065,0.9106834308868664
MLP,2,3,426,0.7402597402597402,0.7741465315002652
MLP,2,3,429,0.8142857142857143,0.8660517830856316
MLP,2,3,432,0.8181818181818182,0.8866122827519574
MLP,2,3,439,0.7779220779220779,0.9450254002408891
MLP,2,3,450,0.7948051948051948,0.8845675689124489
MLP,2,3,453,0.8441558441558441,0.6688967157161441
MLP,2,3,462,0.851948051948052,0.9032063357784264
MLP,2,3,464,0.8610389610389609,0.9510292714197582
MLP,2,3,471,0.7,0.8024736485642938
MLP,2,3,479,0.8402597402597403,0.92208814366076
MLP,2,3,481,0.7493506493506493,0.779898030289687
MLP,2,3,482,0.7597402597402596,0.9474336428129061
MLP,2,3,483,0.8701298701298701,0.9538503735371584
MLP,2,3,485,0.8675324675324675,0.9549419367429651
MLP,2,3,495,0.8454545454545455,0.9654940044084752
MLP,2,3,506,0.503896103896104,0.5292521320770857
MLP,2,3,514,0.8181818181818182,0.9094592078976746
MLP,2,3,518,0.6649350649350649,0.7737306881778977
MLP,2,3,526,0.9012987012987014,0.8683304580286462
MLP,2,3,527,0.8194805194805195,0.928293560061745
MLP,2,3,530,0.6194805194805195,0.903977933987973
MLP,2,3,534,0.8493506493506494,0.9287694313451498
MLP,2,3,535,0.6246753246753247,0.3232781808437736
MLP,2,3,544,0.638961038961039,0.8383299885841398
MLP,2,3,548,0.7701298701298702,0.7105034444280313
MLP,2,3,561,0.7558441558441559,0.962499606518277
MLP,2,3,567,0.7571428571428571,0.8824169120153564
MLP,2,3,576,0.6805194805194805,0.8894409020965728
MLP,2,3,582,0.6948051948051948,0.9305163081180285
MLP,2,3,583,0.7038961038961039,0.9155542951079262
MLP,2,3,584,0.7779220779220779,0.8447774378730712
MLP,2,3,585,0.7077922077922078,0.8776164863769135
MLP,2,3,588,0.8259740259740259,0.8909607511058115
MLP,2,3,590,0.7038961038961039,0.8797050570887983
MLP,2,3,593,0.8675324675324675,0.9613222670486866
MLP,2,3,596,0.6545454545454545,0.871863313405067
MLP,2,3,602,0.8129870129870129,0.7801435343094351
MLP,2,3,609,0.20909090909090908,0.09198648160429759
MLP,2,3,610,0.7909090909090909,0.7884219970675856
MLP,2,3,613,0.5636363636363637,0.5592117865303976
MLP,2,3,617,0.6610389610389611,0.8887270852296609
MLP,2,3,628,0.7779220779220779,0.9528514171023624
MLP,2,3,631,0.7961038961038961,0.9023389864538724
MLP,2,3,637,0.9324675324675323,0.7824278046695329
MLP,2,3,650,0.7,0.865854441272185
MLP,2,3,651,0.7077922077922078,0.7391780952763858
MLP,2,3,654,0.7883116883116883,0.8773736520383764
MLP,2,3,660,0.4753246753246753,0.38314410784977115
MLP,2,3,680,0.5948051948051949,0.7386835782006399
MLP,2,3,693,0.8558441558441559,0.8906373326867543
MLP,2,3,705,0.8155844155844156,0.5359492635928478
MLP,2,3,710,0.8324675324675326,0.9344011388921275
MLP,2,3,720,0.7896103896103897,0.8679238584097286
MLP,2,3,721,0.8064935064935065,0.9588857820566284
MLP,2,3,733,0.7324675324675325,0.9459552424219084
MLP,2,3,736,0.7441558441558441,0.9367651254587844
MLP,2,3,741,0.7896103896103897,0.7343940223399099
MLP,2,3,756,0.7974025974025974,0.7835855463270196
MLP,2,3,757,0.7766233766233767,0.96197040284942
MLP,2,3,764,0.7675324675324675,0.946270583658727
MLP,2,3,771,0.8402597402597403,0.8850316419955786
MLP,2,3,777,0.8662337662337661,0.8406119719976932
MLP,2,3,778,0.9285714285714285,0.87160075477369
MLP,2,3,780,0.5389610389610389,0.7532779275257617
MLP,2,3,781,0.8714285714285716,0.7612842983196216
MLP,2,3,782,0.8753246753246753,0.9366385430310091
MLP,2,3,798,0.7883116883116883,0.9377467225068508
MLP,2,3,799,0.7571428571428571,0.8959397774915571
MLP,2,3,816,0.8818181818181818,0.7952404848034433
MLP,2,3,817,0.9350649350649349,0.7422172060615789
MLP,2,3,824,0.8584415584415584,0.8831243841752846
MLP,2,3,838,0.9129870129870129,0.9453660467389392
MLP,2,3,842,0.8766233766233766,0.9386253758460079
MLP,2,3,846,0.6883116883116883,0.8843406415768722
MLP,2,3,857,0.8610389610389609,0.9720740013414935
MLP,2,3,867,0.7909090909090909,0.8925693935700955
MLP,2,3,869,0.7532467532467532,0.8994796350877328
MLP,2,3,886,0.7402597402597402,0.8353162899541785
MLP,2,3,889,0.8493506493506494,0.9302399674306785
MLP,2,3,893,0.7324675324675325,0.5110378799815335
MLP,2,3,904,0.7155844155844155,0.5945776108859452
MLP,2,3,914,0.548051948051948,0.8017708069996589
MLP,2,3,926,0.8454545454545455,0.9383382304183074
MLP,2,3,936,0.5714285714285714,0.6644600833410222
MLP,2,3,939,0.8168831168831169,0.9543026955058072
MLP,2,3,941,0.7753246753246753,0.8370862090859119
MLP,2,3,943,0.7831168831168831,0.8734307170839354
MLP,2,3,946,0.7948051948051948,0.9019588415744804
MLP,2,3,952,0.7090909090909091,0.9332206295560044
MLP,2,3,965,0.8935064935064935,0.984938204131582
MLP,2,3,988,0.487012987012987,0.8472186047884128
MLP,2,3,994,0.8220779220779221,0.7641513718554451
MLP,2,3,1004,0.6636363636363637,0.8086933147833074
MLP,2,3,1009,0.7610389610389611,0.9249477590101406
MLP,2,3,1018,0.7987012987012986,0.8930630370871699
MLP,2,3,1033,0.8285714285714286,0.8251100142041304
MLP,2,3,1034,0.5454545454545454,0.6821112123903366
MLP,2,3,1043,0.9077922077922078,0.8660817730037
MLP,2,3,1061,0.6792207792207793,0.5548168544671991
MLP,2,3,1073,0.8129870129870129,0.8535619447297469
MLP,2,3,1074,0.7441558441558441,0.6923680838777547
MLP,2,3,1079,0.8480519480519481,0.814308057919103
MLP,2,3,1084,0.7025974025974026,0.8740626066200538
MLP,2,3,1106,0.8051948051948051,0.8900711634899581
MLP,2,3,1108,0.7675324675324675,0.8937837317230045
MLP,2,3,1110,0.8545454545454545,0.7642788043679224
MLP,2,3,1111,0.9064935064935065,0.7757208397409959
MLP,2,3,1113,0.7272727272727273,0.9429171343072664
MLP,2,3,1114,0.838961038961039,0.9293961326039671
MLP,2,3,1117,0.9077922077922078,0.9293820405067417
MLP,2,3,1132,0.7,0.8273712638739078
MLP,2,3,1137,0.8194805194805195,0.9307786504044622
MLP,2,3,1138,0.7779220779220779,0.8965046763064728
MLP,2,3,1140,0.6636363636363637,0.8609192615683499
MLP,2,3,1142,0.8428571428571429,0.9376598544015697
MLP,2,3,1145,0.9246753246753248,0.924215265593155
MLP,2,3,1146,0.8181818181818182,0.9542358056960246
MLP,2,3,1151,0.8337662337662338,0.9354835479119008
MLP,2,3,1168,0.6675324675324676,0.779323475430426
MLP,2,3,1169,0.7935064935064934,0.9186476257667748
MLP,2,3,1177,0.8272727272727272,0.9458294048159245
MLP,2,3,1178,0.8220779220779221,0.919532102882725
MLP,2,3,1182,0.5532467532467533,0.9120614151081355
MLP,2,3,1190,0.9025974025974025,0.9754944563572403
MLP,2,3,1197,0.7194805194805195,0.5699697806636257
MLP,2,3,1204,0.7831168831168831,0.9234502966831626
MLP,2,3,1208,0.7909090909090909,0.8608437715770141
MLP,2,3,1211,0.7233766233766233,0.984244430485028
MLP,2,3,1220,0.5571428571428572,0.5779738102244337
MLP,2,3,1226,0.8727272727272727,0.9563652799928622
MLP,2,3,1235,0.7103896103896103,0.8753795777102937
MLP,2,3,1240,0.7207792207792209,0.9200486739644103
MLP,2,3,1249,0.8558441558441559,0.9379604343477144
MLP,2,3,1253,0.7441558441558441,0.7815302376367333
MLP,2,3,1255,0.6896103896103896,0.9278477667113332
MLP,2,3,1258,0.764935064935065,0.7915170170817571
MLP,2,3,1262,0.7233766233766233,0.8410456732277201
MLP,2,3,1268,0.8688311688311688,0.9210985968402167
MLP,2,3,1271,0.8792207792207792,0.8313824166717163
MLP,2,3,1278,0.8246753246753247,0.8853851984900385
MLP,2,3,1284,0.8688311688311688,0.9215555622182672
MLP,2,3,1296,0.6844155844155844,0.8452841256536126
MLP,2,3,1309,0.8272727272727272,0.9267312514191635
MLP,2,3,1310,0.8610389610389609,0.6652115758371641
MLP,2,3,1317,0.4766233766233766,0.7798341676868411
MLP,2,3,1320,0.6272727272727273,0.5083886530439293
MLP,2,3,1328,0.8363636363636363,0.9017835124016901
MLP,2,3,1334,0.8272727272727272,0.851124119691123
MLP,2,3,1339,0.7961038961038961,0.923833829985774
MLP,2,3,1345,0.8272727272727272,0.9685910320077427
MLP,2,3,1347,0.7467532467532467,0.9148189861551794
MLP,2,3,1361,0.6285714285714287,0.8788317527655116
MLP,2,3,1366,0.7181818181818181,0.8697367231682455
MLP,2,3,1378,0.8181818181818182,0.8833644350174485
MLP,2,3,1379,0.8896103896103895,0.9228199192207458
MLP,2,3,1385,0.6584415584415585,0.8937925064483413
MLP,2,3,1391,0.6311688311688312,0.7579338177555763
MLP,2,3,1393,0.7597402597402596,0.892375165328028
MLP,2,3,1417,0.7441558441558441,0.9036093622671912
MLP,2,3,1421,0.7870129870129869,0.8773035903496557
MLP,2,3,1424,0.6181818181818182,0.7277741500368582
MLP,2,3,1435,0.6883116883116883,0.8906057337741129
MLP,2,3,1436,0.8454545454545455,0.9144672708726939
MLP,2,3,1457,0.8246753246753247,0.938058881491431
MLP,2,3,1458,0.8246753246753247,0.8691872892103885
MLP,2,3,1460,0.7636363636363636,0.8193649484305805
MLP,2,3,1468,0.5909090909090908,0.8548296041456416
MLP,2,3,1471,0.7831168831168831,0.8764019727443583
MLP,2,3,1477,0.8922077922077922,0.9205390385244734
MLP,2,3,1480,0.7155844155844155,0.9014195059840827
MLP,2,3,1481,0.851948051948052,0.9077817300099924
MLP,2,3,1487,0.7402597402597402,0.9014741958032395
MLP,2,3,1489,0.7688311688311688,0.9339709530742356
MLP,2,3,1491,0.6649350649350649,0.755325526984985
MLP,2,3,1497,0.48441558441558447,0.8255815807571455
MLP,2,3,1501,0.7909090909090909,0.859602677958846
MLP,2,3,1505,0.5428571428571428,0.7544404284942998
MLP,2,3,1519,0.5961038961038961,0.7273711819543912
MLP,2,3,1527,0.751948051948052,0.9479574579636005
MLP,2,3,1530,0.7194805194805195,0.880688907084835
MLP,2,3,1531,0.7545454545454545,0.9461997927985161
MLP,2,3,1539,0.7623376623376623,0.9133851277875824
MLP,2,3,1540,0.8584415584415584,0.839161457812666
MLP,2,3,1543,0.6662337662337662,0.6209035586194906
MLP,2,3,1544,0.6519480519480519,0.7884134211623341
MLP,2,3,1552,0.8012987012987013,0.9228420135517217
MLP,2,3,1555,0.9025974025974025,0.9449984861619473
MLP,2,3,1556,0.8298701298701299,0.806649320557863
MLP,2,3,1561,0.7103896103896103,0.8740518055958164
MLP,2,3,1565,0.8272727272727272,0.9387019373997694
MLP,2,3,1573,0.6350649350649351,0.9030747972545026
MLP,2,3,1587,0.7701298701298702,0.9244579707856625
MLP,2,3,1588,0.5441558441558442,0.8211956317367741
MLP,2,3,1593,0.6909090909090909,0.91506007829271
MLP,2,3,1600,0.8727272727272727,0.9416518069754329
MLP,2,3,1610,0.7636363636363636,0.943719289380851
MLP,2,3,1611,0.6532467532467533,0.8750056885360376
MLP,2,3,1618,0.6519480519480519,0.8449246577958737
MLP,2,3,1619,0.7194805194805195,0.8306218774976267
MLP,2,3,1627,0.8727272727272727,0.9492465878469317
MLP,2,3,1641,0.5961038961038961,0.8301351977919695
MLP,2,3,1642,0.6298701298701298,0.7680278163026859
MLP,2,3,1644,0.8246753246753247,0.8831872055644361
MLP,2,3,1657,0.7272727272727273,0.8345526827633104
MLP,2,3,1662,0.7207792207792209,0.8818625684916329
MLP,2,3,1667,0.8675324675324675,0.8831417475541099
MLP,2,3,1676,0.7064935064935066,0.8276426163673196
MLP,2,3,1682,0.5818181818181818,0.6253460615521756
MLP,2,3,1691,0.8610389610389609,0.8895424480273015
MLP,2,3,1701,0.6233766233766234,0.8091042814170326
MLP,2,3,1709,0.7337662337662337,0.9238522589872702
MLP,2,3,1712,0.6324675324675325,0.7126953958899832
MLP,2,3,1715,0.8948051948051948,0.9678627455338814
MLP,2,3,1719,0.6181818181818182,0.8941201810674139
MLP,2,3,1720,0.7922077922077921,0.9147110750520887
MLP,2,3,1723,0.7714285714285715,0.814443165011618
MLP,2,3,1733,0.9207792207792208,0.814465123846471
MLP,2,3,1736,0.835064935064935,0.8786523095571396
MLP,2,3,1738,0.7272727272727273,0.8975635283227092
MLP,2,3,1743,0.857142857142857,0.902846966370653
MLP,2,3,1747,0.8896103896103895,0.9314636421816884
MLP,2,3,1757,0.7948051948051948,0.9476773599254545
MLP,2,3,1758,0.7311688311688312,0.8876418641469883
MLP,2,3,1759,0.8233766233766234,0.855085039705578
MLP,2,3,1777,0.8480519480519481,0.9345755620558609
MLP,2,3,1780,0.8116883116883117,0.8679768377746347
MLP,2,4,23,0.5402597402597402,0.7863790727247402
MLP,2,4,29,0.5987012987012986,0.9187232027806406
MLP,2,4,30,0.5272727272727272,0.6098936495400653
MLP,2,4,32,0.6207792207792208,0.6276298201865396
MLP,2,4,44,0.4714285714285714,0.6669812680751648
MLP,2,4,49,0.5701298701298702,0.8061765446946974
MLP,2,4,51,0.7896103896103897,0.8668319629615178
MLP,2,4,59,0.7246753246753247,0.7662397837508439
MLP,2,4,65,0.6233766233766234,0.8366716448487906
MLP,2,4,67,0.6532467532467533,0.7968357967312004
MLP,2,4,69,0.7324675324675325,0.6947796573962208
MLP,2,4,70,0.5116883116883117,0.8324270070008044
MLP,2,4,71,0.5883116883116883,0.7402677449590488
MLP,2,4,73,0.6597402597402597,0.6556472456413038
MLP,2,4,76,0.7389610389610389,0.8153875586711175
MLP,2,4,78,0.6402597402597403,0.8980807560470437
MLP,2,4,99,0.6740259740259741,0.8672338358813754
MLP,2,4,109,0.890909090909091,0.8936684092768034
MLP,2,4,111,0.7168831168831169,0.7129748866222784
MLP,2,4,115,0.7272727272727273,0.854213110467285
MLP,2,4,123,0.7207792207792209,0.910646862795015
MLP,2,4,124,0.6337662337662338,0.8790386724244834
MLP,2,4,135,0.7116883116883117,0.6873929884740573
MLP,2,4,162,0.6987012987012987,0.8004281299939547
MLP,2,4,168,0.5948051948051949,0.6523922020014394
MLP,2,4,173,0.7155844155844155,0.9143488950454801
MLP,2,4,185,0.7467532467532467,0.8703516998846637
MLP,2,4,188,0.6246753246753247,0.8949871513074082
MLP,2,4,196,0.6038961038961038,0.9343933023593635
MLP,2,4,203,0.5805194805194805,0.7266604229992135
MLP,2,4,210,0.5545454545454546,0.7752650443621498
MLP,2,4,212,0.6454545454545455,0.8980075665133795
MLP,2,4,220,0.6155844155844156,0.8669569330626635
MLP,2,4,233,0.725974025974026,0.7778997810846884
MLP,2,4,237,0.6727272727272726,0.8056986040024249
MLP,2,4,239,0.696103896103896,0.9241009367872177
MLP,2,4,240,0.7051948051948052,0.8216167490295789
MLP,2,4,247,0.8272727272727272,0.7612946445070572
MLP,2,4,251,0.7467532467532467,0.9105835346793472
MLP,2,4,254,0.6246753246753247,0.5518248137934794
MLP,2,4,259,0.7,0.798803428857221
MLP,2,4,261,0.438961038961039,0.7548461850732722
MLP,2,4,270,0.6844155844155844,0.7722751421704279
MLP,2,4,275,0.7610389610389611,0.7857685417967487
MLP,2,4,289,0.6831168831168831,0.8953672200328199
MLP,2,4,297,0.6844155844155844,0.7614651914289224
MLP,2,4,298,0.5714285714285714,0.789407345300863
MLP,2,4,303,0.5844155844155844,0.7679423181892122
MLP,2,4,305,0.6233766233766234,0.9434695632057212
MLP,2,4,316,0.6116883116883116,0.7944581789610415
MLP,2,4,322,0.6090909090909091,0.7450375786726873
MLP,2,4,324,0.751948051948052,0.7985109433558941
MLP,2,4,331,0.4805194805194805,0.6521156003727651
MLP,2,4,332,0.6701298701298701,0.8255619638631737
MLP,2,4,339,0.8584415584415584,0.8432637318782277
MLP,2,4,342,0.6,0.90043399633753
MLP,2,4,344,0.5662337662337662,0.8323738790552874
MLP,2,4,350,0.6909090909090909,0.9115614885437591
MLP,2,4,351,0.7051948051948052,0.8799434059524572
MLP,2,4,352,0.5792207792207792,0.744851402895951
MLP,2,4,354,0.8324675324675326,0.9092551645517746
MLP,2,4,365,0.5961038961038961,0.8910121441760982
MLP,2,4,366,0.6870129870129871,0.7698377113164536
MLP,2,4,371,0.7337662337662337,0.8614197667519119
MLP,2,4,374,0.7571428571428571,0.6622103825600093
MLP,2,4,382,0.525974025974026,0.8131747469775709
MLP,2,4,383,0.7597402597402596,0.9128043729971186
MLP,2,4,394,0.5532467532467533,0.7442552586121888
MLP,2,4,398,0.7155844155844155,0.780133853864946
MLP,2,4,411,0.5714285714285714,0.8108452563099585
MLP,2,4,413,0.43766233766233764,0.5855625439765573
MLP,2,4,415,0.5441558441558442,0.6821761029117018
MLP,2,4,416,0.8220779220779221,0.8233374188027514
MLP,2,4,422,0.6844155844155844,0.8098997627620064
MLP,2,4,426,0.39350649350649347,0.6348775944136666
MLP,2,4,429,0.4324675324675325,0.8164998491421949
MLP,2,4,432,0.5818181818181818,0.690073779133629
MLP,2,4,439,0.5636363636363637,0.8068944438796679
MLP,2,4,450,0.6402597402597403,0.8318293607103245
MLP,2,4,453,0.7194805194805195,0.7122254589349163
MLP,2,4,462,0.5285714285714286,0.7491011288046587
MLP,2,4,464,0.7129870129870131,0.8201266637557082
MLP,2,4,471,0.5558441558441559,0.7390301941178276
MLP,2,4,479,0.6844155844155844,0.8230294752194826
MLP,2,4,481,0.7025974025974026,0.7521148362741422
MLP,2,4,482,0.6428571428571428,0.9256758080246492
MLP,2,4,483,0.7038961038961039,0.8964062843116962
MLP,2,4,485,0.6571428571428571,0.8804325402060891
MLP,2,4,495,0.6194805194805195,0.9064789323341466
MLP,2,4,506,0.5155844155844156,0.5575136818272266
MLP,2,4,514,0.7038961038961039,0.8825296729150272
MLP,2,4,518,0.6662337662337662,0.685156185952623
MLP,2,4,526,0.7831168831168831,0.7959533826886808
MLP,2,4,527,0.6753246753246753,0.8741518368485413
MLP,2,4,530,0.6597402597402597,0.8521422501494325
MLP,2,4,534,0.6077922077922078,0.8645687513233731
MLP,2,4,535,0.6909090909090909,0.5756860044586696
MLP,2,4,544,0.7142857142857142,0.8534808963189702
MLP,2,4,548,0.5844155844155844,0.5175304340239222
MLP,2,4,561,0.6636363636363637,0.9358140515923024
MLP,2,4,567,0.5961038961038961,0.8086761124076401
MLP,2,4,576,0.7805194805194805,0.9369985486121966
MLP,2,4,582,0.7064935064935066,0.9032008389892224
MLP,2,4,583,0.5662337662337662,0.8675092487939239
MLP,2,4,584,0.7753246753246753,0.8539460407998888
MLP,2,4,585,0.5766233766233767,0.6976097952814233
MLP,2,4,588,0.5181818181818182,0.8001138267377846
MLP,2,4,590,0.7376623376623377,0.8783616351656713
MLP,2,4,593,0.6025974025974027,0.8269275987207764
MLP,2,4,596,0.5649350649350648,0.7584416527127233
MLP,2,4,602,0.6818181818181818,0.6436777844277206
MLP,2,4,609,0.6662337662337662,0.5719313293059712
MLP,2,4,610,0.6454545454545455,0.7024470332241125
MLP,2,4,613,0.6779220779220779,0.5871271277418812
MLP,2,4,617,0.7779220779220779,0.8810693284318388
MLP,2,4,628,0.5636363636363637,0.6735997929449816
MLP,2,4,631,0.5948051948051949,0.7932998062548614
MLP,2,4,637,0.6974025974025975,0.49322509539378434
MLP,2,4,650,0.5571428571428572,0.7627854368900536
MLP,2,4,651,0.7155844155844155,0.8561865562851063
MLP,2,4,654,0.5623376623376624,0.7245185943792923
MLP,2,4,660,0.4948051948051948,0.4486569205850021
MLP,2,4,680,0.6688311688311688,0.7729778530387662
MLP,2,4,693,0.6077922077922078,0.7910786836637939
MLP,2,4,705,0.6675324675324676,0.5464189745732838
MLP,2,4,710,0.748051948051948,0.9254233460443426
MLP,2,4,720,0.8272727272727272,0.8807446629465117
MLP,2,4,721,0.6649350649350649,0.9345275132292423
MLP,2,4,733,0.6935064935064935,0.8923816208906806
MLP,2,4,736,0.5922077922077922,0.8806450840897408
MLP,2,4,741,0.5753246753246753,0.6349415165539145
MLP,2,4,756,0.6610389610389611,0.6998779434026947
MLP,2,4,757,0.7402597402597402,0.9635045149146503
MLP,2,4,764,0.6935064935064935,0.9139258857583106
MLP,2,4,771,0.6363636363636362,0.8327777928729616
MLP,2,4,777,0.5844155844155844,0.6606635867350829
MLP,2,4,778,0.6181818181818182,0.7260643038636819
MLP,2,4,780,0.6753246753246753,0.7728764226288463
MLP,2,4,781,0.7116883116883117,0.7045896312270495
MLP,2,4,782,0.5974025974025974,0.8503120772639644
MLP,2,4,798,0.7584415584415585,0.9451849924072577
MLP,2,4,799,0.5389610389610389,0.8629485700726681
MLP,2,4,816,0.6766233766233766,0.8468489087909963
MLP,2,4,817,0.6623376623376622,0.568702925308228
MLP,2,4,824,0.7077922077922078,0.8230257785463578
MLP,2,4,838,0.6623376623376622,0.882783920964175
MLP,2,4,842,0.6051948051948052,0.8288600596580483
MLP,2,4,846,0.5,0.7911945899409247
MLP,2,4,857,0.7883116883116883,0.9672104356550723
MLP,2,4,867,0.6077922077922078,0.7929767118492919
MLP,2,4,869,0.587012987012987,0.900184662243654
MLP,2,4,886,0.6532467532467533,0.7715821542233562
MLP,2,4,889,0.6207792207792208,0.9033103134939884
MLP,2,4,893,0.6025974025974027,0.2566762107565473
MLP,2,4,904,0.8103896103896104,0.704256334929799
MLP,2,4,914,0.6545454545454545,0.8476117586799192
MLP,2,4,926,0.7454545454545455,0.9056855972155979
MLP,2,4,936,0.509090909090909,0.679056183598483
MLP,2,4,939,0.4727272727272727,0.7828519274671877
MLP,2,4,941,0.509090909090909,0.5677719369256247
MLP,2,4,943,0.5467532467532468,0.7076638834878441
MLP,2,4,946,0.6844155844155844,0.8492894326410104
MLP,2,4,952,0.6753246753246753,0.8801611594012246
MLP,2,4,965,0.6948051948051948,0.9649137523282055
MLP,2,4,988,0.7376623376623377,0.8505877025050257
MLP,2,4,994,0.6662337662337662,0.7716648448531864
MLP,2,4,1004,0.40389610389610386,0.6363568935114361
MLP,2,4,1009,0.5831168831168831,0.89966713647919
MLP,2,4,1018,0.5181818181818182,0.7876811976973677
MLP,2,4,1033,0.5506493506493506,0.5095272128897427
MLP,2,4,1034,0.5064935064935064,0.674088292740562
MLP,2,4,1043,0.5337662337662338,0.7497458915947665
MLP,2,4,1061,0.6441558441558441,0.6036879248141185
MLP,2,4,1073,0.6103896103896104,0.7418782009936108
MLP,2,4,1074,0.6064935064935064,0.6519127801754017
MLP,2,4,1079,0.4922077922077922,0.6389680623328926
MLP,2,4,1084,0.6454545454545455,0.7979973860676866
MLP,2,4,1106,0.4454545454545455,0.8201023991673635
MLP,2,4,1108,0.6272727272727273,0.8070390023387122
MLP,2,4,1110,0.6350649350649351,0.5447701887796934
MLP,2,4,1111,0.5753246753246753,0.6549349367163189
MLP,2,4,1113,0.6311688311688312,0.845282388401624
MLP,2,4,1114,0.735064935064935,0.8918339642583849
MLP,2,4,1117,0.6376623376623376,0.8375551228415306
MLP,2,4,1132,0.648051948051948,0.7833263136244171
MLP,2,4,1137,0.7636363636363636,0.9026578577053594
MLP,2,4,1138,0.6220779220779221,0.8279358591797734
MLP,2,4,1140,0.44285714285714284,0.8172998389010983
MLP,2,4,1142,0.7064935064935066,0.7835558256958346
MLP,2,4,1145,0.7142857142857142,0.9215688200818563
MLP,2,4,1146,0.7662337662337663,0.9281489300021595
MLP,2,4,1151,0.612987012987013,0.8133310452712597
MLP,2,4,1168,0.8610389610389609,0.907175661010147
MLP,2,4,1169,0.5168831168831168,0.8258363368928006
MLP,2,4,1177,0.6350649350649351,0.9231768569428375
MLP,2,4,1178,0.587012987012987,0.8377627698040228
MLP,2,4,1182,0.33246753246753247,0.8313003266666076
MLP,2,4,1190,0.7779220779220779,0.9381205541339981
MLP,2,4,1197,0.5402597402597402,0.5444679603595052
MLP,2,4,1204,0.5818181818181818,0.8032397744990153
MLP,2,4,1208,0.7207792207792209,0.8755647848757429
MLP,2,4,1211,0.696103896103896,0.9762168839741906
MLP,2,4,1220,0.4922077922077922,0.4474957292585292
MLP,2,4,1226,0.612987012987013,0.8810012778648901
MLP,2,4,1235,0.6545454545454545,0.775709878963904
MLP,2,4,1240,0.6233766233766234,0.8747596458146829
MLP,2,4,1249,0.5805194805194805,0.8531567356789148
MLP,2,4,1253,0.6285714285714287,0.7325547899782433
MLP,2,4,1255,0.49870129870129876,0.7845772772490727
MLP,2,4,1258,0.6753246753246753,0.7753287422262414
MLP,2,4,1262,0.6870129870129871,0.8379811539696671
MLP,2,4,1268,0.7441558441558441,0.8665236572479812
MLP,2,4,1271,0.6402597402597403,0.6997072831424089
MLP,2,4,1278,0.6038961038961038,0.8116540938170569
MLP,2,4,1284,0.6142857142857143,0.7881457479779528
MLP,2,4,1296,0.696103896103896,0.8021551653496174
MLP,2,4,1309,0.725974025974026,0.8568747651455538
MLP,2,4,1310,0.7025974025974026,0.6081462872910564
MLP,2,4,1317,0.6272727272727273,0.8310191096677962
MLP,2,4,1320,0.5285714285714286,0.6411228946764235
MLP,2,4,1328,0.6298701298701298,0.8153132690977006
MLP,2,4,1334,0.548051948051948,0.7107843380051978
MLP,2,4,1339,0.551948051948052,0.7951185326095095
MLP,2,4,1345,0.6142857142857143,0.940073230324554
MLP,2,4,1347,0.7038961038961039,0.8725155114849292
MLP,2,4,1361,0.5831168831168831,0.831436434333203
MLP,2,4,1366,0.5545454545454546,0.7274863890447693
MLP,2,4,1378,0.5376623376623377,0.8191316993054514
MLP,2,4,1379,0.6116883116883116,0.7888941549470232
MLP,2,4,1385,0.6714285714285714,0.8371897669462118
